Bohuslavice	18.1286642|49.9423154|Opava|Moravskoslezský kraj
Bohuslavice nad Vláří	17.9263212|49.0901727|Zlín|Zlínský kraj
Bohuslavice u Zlína	17.6367642|49.1631005|Zlín|Zlínský kraj
Bohuslávky	17.5677861|49.5551561|Přerov|Olomoucký kraj
Bohušov	17.7138628|50.2432889|Bruntál|Moravskoslezský kraj
Bohušovice nad Ohří	14.1504945|50.4931641|Litoměřice|Ústecký kraj
Bohutice	16.3576393|48.9912747|Znojmo|Jihomoravský kraj
Bohutín	13.9438946|49.6555202|Příbram|Středočeský kraj
Bohy	13.5754308|49.9377924|Plzeň-sever|Plzeňský kraj
Bojanov	15.7048848|49.8413142|Chrudim|Pardubický kraj
Bojanovice	14.3520451|49.8544416|Praha-západ|Středočeský kraj	15.9890595|48.9681593|Znojmo|Jihomoravský kraj
Bojiště	15.2867986|49.667788|Havlíčkův Brod|Kraj Vysočina
Bojkovice	17.814883|49.038644|Uherské Hradiště|Zlínský kraj
Bolatice	18.0835904|49.9517194|Opava|Moravskoslezský kraj
Boleboř	13.4133467|50.5401708|Chomutov|Ústecký kraj
Bolehošť	16.0769757|50.2136245|Rychnov nad Kněžnou|Královéhradecký kraj
Boleradice	16.8139261|48.9666759|Břeclav|Jihomoravský kraj
Bolešiny	13.3616123|49.4099022|Klatovy|Plzeňský kraj
Boletice	14.2173353|48.8248749|Český Krumlov|Jihočeský kraj
Bolkov	13.2238735|49.5335745|Plzeň-jih|Plzeňský kraj
Boňkov	15.4474733|49.5470497|Havlíčkův Brod|Kraj Vysočina
Bor	12.775176|49.7116058|Tachov|Plzeňský kraj
Borač	16.3611167|49.4008152|Brno-venkov|Jihomoravský kraj
Bořanovice	14.4787571|50.1782362|Praha-východ|Středočeský kraj
Bordovice	18.1526286|49.5468793|Nový Jičín|Moravskoslezský kraj
Boreč	14.7323982|50.4073526|Mladá Boleslav|Středočeský kraj
Borek	14.5008844|49.0233907|České Budějovice|Jihočeský kraj	15.8565392|50.1272005|Pardubice|Pardubický kraj	14.6474208|50.2225844|Praha-východ|Středočeský kraj	15.6542455|50.4388619|Jičín|Královéhradecký kraj	15.5899833|49.7918147|Havlíčkův Brod|Kraj Vysočina
Bořenovice	17.5643724|49.3615179|Kroměříž|Zlínský kraj
Bořetice	16.853068|48.9130243|Břeclav|Jihomoravský kraj
Bořetín	14.9476222|49.3101344|Pelhřimov|Kraj Vysočina	15.211841|49.1892212|Jindřichův Hradec|Jihočeský kraj
Bořice	15.925335|49.9768498|Chrudim|Pardubický kraj
Bořislav	13.9292127|50.5793618|Teplice|Ústecký kraj
